0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Vazao
1707072387,2024-02-04 15:46:27, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,915819272.0
1707092109,2024-02-04 21:15:09, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,919181905.0
1707163113,2024-02-05 16:58:33, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,911846567.0
1707295765,2024-02-07 05:49:25, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,916512022.0
1707347655,2024-02-07 20:14:15, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,go-df2-acessonline.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,898581606.0
1707388462,2024-02-08 07:34:22, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cma1-cdf2-tlb.bkb.rnp.br,cpa1-cma1-mobwire.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,919341398.0
1707406488,2024-02-08 12:34:48, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,911571317.0
1707682786,2024-02-11 17:19:46, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,go-df2-acessonline.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,916362616.0
1707828037,2024-02-13 09:40:37, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,917663319.0
1707944458,2024-02-14 18:00:58, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,920140235.0
1708167473,2024-02-17 07:57:53, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,go-df2-acessonline.bkb.rnp.br,cdf1-mxgo-brdigital.bkb.rnp.br,mxam-cdf1-3g-sitelbra.bkb.rnp.br,ap1-am-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,916718209.0
1708187452,2024-02-17 13:30:52, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,'No Hostname','No Hostname','No Hostname',ap1-am-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,86717382.0
1709029249,2024-02-27 07:20:49, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,896901006.0
1709047065,2024-02-27 12:17:45, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,918020235.0
1709053935,2024-02-27 14:12:15, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,909431101.0
1709118225,2024-02-28 08:03:45, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,917613858.0
1709173921,2024-02-28 23:32:01, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,914201762.0
1709207783,2024-02-29 08:56:23, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,902825877.0
1709260698,2024-02-29 23:38:18, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,879389688.0
1709261054,2024-02-29 23:44:14, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,919771269.0
1709276195,2024-03-01 03:56:35, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,916350428.0
1709345195,2024-03-01 23:06:35, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,917522572.0
1709375193,2024-03-02 07:26:33, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,919972293.0
1709507499,2024-03-03 20:11:39, gateway,ac-lanac.bkb.rnp.br,'No Hostname',cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,917978900.0
1709538842,2024-03-04 04:54:02, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,917822473.0
1709736987,2024-03-06 11:56:27, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,916510098.0
1709780184,2024-03-06 23:56:24, gateway,ac-lanac.bkb.rnp.br,csp2-mxac-3g-allo.bkb.rnp.br,csp1-csp2-100g-via-sp2.bkb.rnp.br,cdf2-csp1-claro.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,917453681.0
1709801032,2024-03-07 05:43:52, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,go-df2-acessonline.bkb.rnp.br,cdf2-go-tlbrs.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,897005729.0
1709840536,2024-03-07 16:42:16, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,920187024.0
1710073870,2024-03-10 09:31:10, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,904449635.0
1710143246,2024-03-11 04:47:26, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,934803774.0
1710338009,2024-03-13 10:53:29, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,903506233.0
1710438049,2024-03-14 14:40:49, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,go-df2-acessonline.bkb.rnp.br,cdf2-go-tlbrs.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,906759904.0
1710500833,2024-03-15 08:07:13, 'No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname',monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,914882605.0
1710550750,2024-03-15 21:59:10, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,918186308.0
1710985989,2024-03-20 22:53:09, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,918921139.0
1711122575,2024-03-22 12:49:35, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,920230895.0
1711151912,2024-03-22 20:58:32, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,896275265.0
1711179451,2024-03-23 04:37:31, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,909850032.0
1711215044,2024-03-23 14:30:44, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,918605349.0
1711260444,2024-03-24 03:07:24, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,919631499.0
1711307056,2024-03-24 16:04:16, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,915251941.0
1711335187,2024-03-24 23:53:07, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,913417248.0
1711498768,2024-03-26 21:19:28, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,612264628.0
1711552629,2024-03-27 12:17:09, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,903891744.0
1711579218,2024-03-27 19:40:18, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,921449843.0
1711593420,2024-03-27 23:37:00, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,935003671.0
1711796028,2024-03-30 07:53:48, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,900732683.0
1711820021,2024-03-30 14:33:41, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,911124880.0
1711906092,2024-03-31 14:28:12, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,931028454.0
1712023801,2024-04-01 23:10:01, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,go-df2-acessonline.bkb.rnp.br,cdf2-go-tlbrs.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,915464220.0
1712104836,2024-04-02 21:40:36, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,905918865.0
1712136729,2024-04-03 06:32:09, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,924636258.0
1712186494,2024-04-03 20:21:34, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,909635632.0
1712266236,2024-04-04 18:30:36, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-ro-infobarra.bkb.rnp.br,go-df2-acessonline.bkb.rnp.br,cdf2-go-tlbrs.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,915670685.0
1712596490,2024-04-08 14:14:50, gateway,ac-lanac.bkb.rnp.br,mxro-mxac-3g-allo.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,916212496.0
1712613601,2024-04-08 19:00:01, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,go-df2-acessonline.bkb.rnp.br,cdf2-go-tlbrs.bkb.rnp.br,'No Hostname',cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,899320469.0
1712673624,2024-04-09 11:40:24, gateway,ac-lanac.bkb.rnp.br,ro-ac-oi.bkb.rnp.br,cmt1-mxro-infobarra.bkb.rnp.br,go-df2-acessonline.bkb.rnp.br,cdf2-go-tlbrs.bkb.rnp.br,cto1-cdf2-tlb.bkb.rnp.br,cpa1-cto1-tlb.bkb.rnp.br,ap1-pa1-tlb.bkb.rnp.br,popap-cap1.bkb.rnp.br,monipe-ap-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,911266658.0
