0,1,2,3,4,5,6,7,8,9,10,11,Vazao
1709635786,2024-03-05 07:49:46, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,csp2-csp1-100g-via-sp2.bkb.rnp.br,cpr1-csp2-tlb.bkb.rnp.br,csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,9455382466.0
1709646247,2024-03-05 10:44:07, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,3259498170.0
1709668703,2024-03-05 16:58:23, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9012993394.0
1709679056,2024-03-05 19:50:56, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8825262404.0
1709723633,2024-03-06 08:13:53, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9356473120.0
1709803697,2024-03-07 06:28:17, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9228914657.0
1709823017,2024-03-07 11:50:17, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9197038477.0
1709835711,2024-03-07 15:21:51, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9121055209.0
1709845834,2024-03-07 18:10:34, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9325895173.0
1709864753,2024-03-07 23:25:53, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9607096263.0
1709928199,2024-03-08 17:03:19, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9054360306.0
1709943872,2024-03-08 21:24:32, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9123439568.0
1709946893,2024-03-08 22:14:53, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9241804966.0
1709988591,2024-03-09 09:49:51, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9650829598.0
1710020300,2024-03-09 18:38:20, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,7314514900.0
1710073634,2024-03-10 09:27:14, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9291915103.0
1710094996,2024-03-10 15:23:16, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9372264604.0
1710105803,2024-03-10 18:23:23, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,6910171098.0
1710125321,2024-03-10 23:48:41, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,7209074426.0
1710253681,2024-03-12 11:28:01, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8442630770.0
1710282126,2024-03-12 19:22:06, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,crj2-crj1.bkb.rnp.br,csp2-crj2-infobarra.bkb.rnp.br,cpr1-csp2-tlb.bkb.rnp.br,csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,8336426429.0
1710290347,2024-03-12 21:39:07, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,crj2-crj1.bkb.rnp.br,csp2-crj2-infobarra.bkb.rnp.br,cpr1-csp2-tlb.bkb.rnp.br,csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,6907619980.0
1710330356,2024-03-13 08:45:56, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8291982550.0
1710340796,2024-03-13 11:39:56, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8113562980.0
1710366175,2024-03-13 18:42:55, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8095380197.0
1710445477,2024-03-14 16:44:37, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,5122789502.0
1710448749,2024-03-14 17:39:09, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8945396739.0
1710510026,2024-03-15 10:40:26, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8917569743.0
1710544851,2024-03-15 20:20:51, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,7389270401.0
1710568355,2024-03-16 02:52:35, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,3558567998.0
1710588233,2024-03-16 08:23:53, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9584341383.0
1710607029,2024-03-16 13:37:09, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,2252815247.0
1710628877,2024-03-16 19:41:17, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,4664915619.0
1710643673,2024-03-16 23:47:53, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9537816327.0
1710675074,2024-03-17 08:31:14, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8595219146.0
1710695861,2024-03-17 14:17:41, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9310813078.0
1710724080,2024-03-17 22:08:00, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,5159407692.0
1710750251,2024-03-18 05:24:11, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9519771735.0
1710790911,2024-03-18 16:41:51, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,6623714196.0
1710795298,2024-03-18 17:54:58, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8821561942.0
1710811386,2024-03-18 22:23:06, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9601703173.0
1710862045,2024-03-19 12:27:25, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8006887518.0
1710962182,2024-03-20 16:16:22, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8559616407.0
1710977250,2024-03-20 20:27:30, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8512763229.0
1711012616,2024-03-21 06:16:56, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8078144762.0
1711053259,2024-03-21 17:34:19, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,7495636555.0
1711088789,2024-03-22 03:26:29, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,5177066261.0
1711119820,2024-03-22 12:03:40, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9201056186.0
1711142430,2024-03-22 18:20:30, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8037947893.0
1711183580,2024-03-23 05:46:20, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9343529344.0
1711195821,2024-03-23 09:10:21, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9080510203.0
1711206869,2024-03-23 12:14:29, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9216808348.0
1711215011,2024-03-23 14:30:11, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,6231881764.0
1711236087,2024-03-23 20:21:27, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9546568137.0
1711271850,2024-03-24 06:17:30, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,5172848055.0
1711294377,2024-03-24 12:32:57, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9741243138.0
1711303878,2024-03-24 15:11:18, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9343693951.0
1711323968,2024-03-24 20:46:08, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9596875406.0
1711329623,2024-03-24 22:20:23, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,5211716100.0
1711361661,2024-03-25 07:14:21, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9211519390.0
1711447697,2024-03-26 07:08:17, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8585591587.0
1711469610,2024-03-26 13:13:30, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8517040625.0
1711491094,2024-03-26 19:11:34, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,7774757615.0
1711527626,2024-03-27 05:20:26, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,4583242126.0
1711547464,2024-03-27 10:51:04, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8515339479.0
1711560931,2024-03-27 14:35:31, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8421808063.0
1711575339,2024-03-27 18:35:39, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8658197755.0
1711593448,2024-03-27 23:37:28, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,crj2-crj1.bkb.rnp.br,csp2-crj2-infobarra.bkb.rnp.br,cpr1-csp2-tlb.bkb.rnp.br,csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,9451409689.0
1711616266,2024-03-28 05:57:46, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,7788068027.0
1711673865,2024-03-28 21:57:45, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9581577496.0
1711675696,2024-03-28 22:28:16, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9650638533.0
1711712218,2024-03-29 08:36:58, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9795827359.0
1711726681,2024-03-29 12:38:01, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9550708110.0
1711733025,2024-03-29 14:23:45, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9210604687.0
1711764867,2024-03-29 23:14:27, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,7490764050.0
1711789151,2024-03-30 05:59:11, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8045013779.0
1711808136,2024-03-30 11:15:36, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9030093728.0
1711819836,2024-03-30 14:30:36, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,6342052011.0
1711833999,2024-03-30 18:26:39, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,6244749432.0
